start_date;end_date;updated_date;production_type;code;name;network_connection;type;status;certification_date;initial_ncc;updated_ncc;forecast_ncc;rpc_eic_code;rpc_name
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-10-27 05:10:00+00:00;OTHER;PTG000090;TRUYERE SUP;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;115.6;88.0;115.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-04-30 01:04:00+00:00;GAS_COAL_HARD_COAL;PTU000003;ToulPower;TSO;PRODUCTION;OPERATING;2015-04-29 22:00:00+00:00;417.0;417.0;417.0;17X100A100P0387K;Pont Sur Sambre Power
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;FOSSIL_OIL;PTG000043;VAIRES SUR MARNE;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;510.4;508.5;510.4;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2020-10-27 05:10:00+00:00;OTHER;PTG000101;VICDESSOS;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;111.2;117.1;111.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;HYDRO_RESERVOIR;PTU000102;VILLARONDIN;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;310.9;310.9;310.9;17X100A100R00182;EDF-DOAAT
2021-12-31 23:00:00+00:00;2022-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000106;VOUGLZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;198.4;209.5;198.4;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-12-30 02:12:00+00:00;GAS_COAL_HARD_COAL;PTU000006;3CB;TSO;PRODUCTION;OPERATING;2015-05-24 22:00:00+00:00;371.0;371.0;371.0;17X100A100R0172T;TOTAL DIRECT ENERGIE
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 10:10:00+00:00;HYDRO_RESERVOIR;PTG001298;AIGLEH;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;262.4;262.4;262.4;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-28 00:07:00+00:00;VARIOUS;PTG000119;AIN;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;139.1;139.1;139.1;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-09-25 02:09:00+00:00;OTHER;PTG000230;AMFART1;TSO;PRODUCTION;OPERATING;2015-09-20 22:00:00+00:00;240.0;240.0;240.0;17X100A100F0075P;TOTAL RAFFINAGE FRANCE
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 11:10:00+00:00;VARIOUS;PTG001293;ARC AVAL;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;275.9;275.9;275.9;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 11:10:00+00:00;VARIOUS;PTG001292;ARIEGE AVAL;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;152.0;152.0;152.0;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;FOSSIL_OIL;PTG000040;ARRIGHI;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;241.5;241.5;241.5;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000047;BATHIH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;517.3;517.3;517.3;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-11-09 02:11:00+00:00;NUCLEAR;PTG000018;BELLEVILLE;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2264.7;2264.7;2264.7;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;NUCLEAR;PTG000029;BLAYAIS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2753.6;2395.6;2753.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;GAS_COAL_HARD_COAL;PTU000044;BLENOD;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;403.9;403.9;403.9;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000046;BORT H;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;156.3;156.3;156.3;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2016-09-01 02:09:00+00:00;GAS_COAL_HARD_COAL;PTU000681;BOUCHAIN;TSO;PRODUCTION;OPERATING;2016-08-29 22:00:00+00:00;553.4;553.4;553.4;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;FOSSIL_OIL;PTG000039;BRENNILIS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;289.4;289.4;289.4;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2016-09-23 08:09:00+00:00;NUCLEAR;PTG000025;BUGEY;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2865.5;2936.3;2865.5;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-01-14 07:01:00+00:00;NUCLEAR;PTG000021;CATTENOM;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;4691.0;3889.6;4691.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;POUNDAGE;PTU000080;CHASTANG;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;211.9;211.9;211.9;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000081;CHE6ZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;329.4;329.4;329.4;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-16 23:07:00+00:00;NUCLEAR;PTG000027;CHINON;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2861.5;2778.9;2861.5;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-16 03:07:00+00:00;NUCLEAR;PTG000014;CHOOZ;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2570.4;2606.5;2570.4;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2017-12-13 01:12:00+00:00;NUCLEAR;PTG000016;CIVAUX;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2619.4;2619.4;2619.4;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-12-16 03:12:00+00:00;POUNDAGE;PTU000144;CNR_001_GE;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;282.3;282.3;282.3;11XCNR-DDSVE-FOO;COMPAGNIE NATIONALE DU RHONE
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;HYDRO_RUN_OF_RIVER;PTU000150;CNR_009_PR;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;100.3;100.3;100.3;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;HYDRO_RUN_OF_RIVER;PTU000140;CNR_011_BV;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;121.2;121.2;121.2;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;HYDRO_RUN_OF_RIVER;PTU000141;CNR_012_BE;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;136.3;136.3;136.3;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;HYDRO_RUN_OF_RIVER;PTU000138;CNR_013_LN;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;130.9;130.9;130.9;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;HYDRO_RUN_OF_RIVER;PTU000139;CNR_014_MO;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;177.9;177.9;177.9;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;HYDRO_RUN_OF_RIVER;PTU000136;CNR_015_DM;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;232.6;232.6;232.6;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-23 10:10:00+00:00;HYDRO_RUN_OF_RIVER;PTU000133;CNR_019_VA;TSO;PRODUCTION;OPERATING;2015-07-27 22:00:00+00:00;143.4;143.4;143.4;11XCNR-DDSVE-FOO;CNR - Direction de l'Energie
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000084;COCHEZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;332.5;332.5;332.5;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-30 11:10:00+00:00;GAS_COAL_HARD_COAL;PTG001332;CORDEMAIS;TSO;PRODUCTION;OPERATING;2019-10-29 23:00:00+00:00;1079.4;1079.4;1079.4;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-09-28 10:09:00+00:00;OTHER;PTU000242;CPCU St Ouen;TSO;PRODUCTION;OPERATING;2015-09-27 22:00:00+00:00;120.0;120.0;120.0;17X100A100R0511X;SOVEN SAS (COFELY) Immeuble Wilson II
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-11-18 02:11:00+00:00;OTHER;PTU000244;CPCU Vitry;TSO;PRODUCTION;OPERATING;2015-09-27 22:00:00+00:00;120.0;120.0;120.0;17X100A100R0511X;SOVEN SAS (COFELY) Immeuble Wilson II
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-11-16 05:11:00+00:00;NUCLEAR;PTG000032;CRUAS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;3178.9;2986.2;3178.9;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-12-04 05:12:00+00:00;NUCLEAR;PTG000030;DAMPIERRE;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2688.0;2531.5;2688.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-16 02:07:00+00:00;FOSSIL_OIL;PTU000041;DIRINON;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;162.6;162.6;162.6;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 11:10:00+00:00;HYDRO_RESERVOIR;PTG001297;DURESH;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;1267.6;1267.6;1267.6;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-08-21 09:08:00+00:00;GAS_COAL_HARD_COAL;PTU000187;EDC Combigolfe;TSO;PRODUCTION;OPERATING;2015-08-13 22:00:00+00:00;410.0;410.0;410.0;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-08-21 09:08:00+00:00;GAS_COAL_HARD_COAL;PTG000201;EDC Cycofos;TSO;PRODUCTION;OPERATING;2015-08-20 22:00:00+00:00;410.0;410.0;410.0;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2016-10-27 08:10:00+00:00;GAS_COAL_HARD_COAL;PTU000189;EDC DK6;TSO;PRODUCTION;OPERATING;2015-08-13 22:00:00+00:00;714.7;714.7;714.7;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2017-10-19 00:10:00+00:00;HYDRO_RESERVOIR;PTG000762;EDC Ossau;TSO;PRODUCTION;OPERATING;2016-12-13 23:00:00+00:00;117.5;117.5;117.5;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-08-17 08:08:00+00:00;GAS_COAL_HARD_COAL;PTU000188;EDC Spem Montoir;TSO;PRODUCTION;OPERATING;2015-08-13 22:00:00+00:00;430.0;430.0;430.0;17X100A100R0227U;ENGIE SA BO Asset Contracts France
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-08-24 08:08:00+00:00;WIND_ONSHORE;PTG000402;EDC_RTE_Eolien;TSO;CPC;OPERATING;2015-12-07 23:00:00+00:00;200.6;199.3;199.3;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-12-16 05:12:00+00:00;GAS_COAL_HARD_COAL;PTG000153;EFRP Huchet;TSO;PRODUCTION;OPERATING;2015-07-29 22:00:00+00:00;550.9;550.9;550.9;17X100A100R0056V;GAZEL ENERGIE GENERATION
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-12-26 03:12:00+00:00;GAS_COAL_HARD_COAL;PTU000152;EFRP Provence;TSO;PRODUCTION;OPERATING;2015-07-29 22:00:00+00:00;540.3;540.3;540.3;17X100A100R0056V;GAZEL ENERGIE GENERATION
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2017-12-13 01:12:00+00:00;NUCLEAR;PTG000022;FLAMANVILLE 1-2;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2364.1;2394.2;2364.1;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000068;G.MAIZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;1462.8;1462.8;1462.8;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-11-09 03:11:00+00:00;GAS_COAL_HARD_COAL;PTU000035;GENNEVILLIERS;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;192.0;192.0;192.0;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2017-12-13 02:12:00+00:00;NUCLEAR;PTG000017;GOLFECH;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2360.1;2360.1;2360.1;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2017-12-13 02:12:00+00:00;NUCLEAR;PTG000023;GRAVELINES;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;4168.2;3838.2;4168.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 11:10:00+00:00;VARIOUS;PTG001290;HAUTE-ISERE AVAL;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;130.8;130.8;130.8;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;VARIOUS;PTG000117;HOSPIH-C;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;111.5;111.5;111.5;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2020-07-22 09:07:00+00:00;OTHER;PTG001694;Huchet 7&8;TSO;PRODUCTION;OPERATING;2020-07-20 22:00:00+00:00;807.0;807.0;807.0;17X100A100R0056V;GAZEL ENERGIE GENERATION
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-01-14 07:01:00+00:00;GAS_COAL_HARD_COAL;PTG000037;MARTIGUES;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;885.8;885.8;885.8;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-07-16 23:07:00+00:00;FOSSIL_OIL;PTG000034;MONTEREAU;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;350.0;350.0;350.0;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000109;MTEYNH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;288.5;288.5;288.5;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000110;MTEZIZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;765.7;765.7;765.7;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_RESERVOIR;PTU000115;MTPEZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;104.2;104.2;104.2;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2017-10-24 07:10:00+00:00;NUCLEAR;PTG000020;NOGENT SUR SEINE;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2052.2;1771.0;2052.2;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-10-22 07:10:00+00:00;VARIOUS;PTG000163;NonCom CENTRE 1;TSO;PRODUCTION;OPERATING;2015-08-03 22:00:00+00:00;110.7;110.7;110.7;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2021-02-10 02:02:00+00:00;VARIOUS;PDU001042;P-18-000053;DSO;CPC;OPERATING;2019-01-06 23:00:00+00:00;1377.2;1400.2;1400.2;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-01-24 02:01:00+00:00;OTHER;PDG001071;P-18-000056;DSO;CPC;OPERATING;2019-01-23 23:00:00+00:00;106.3;106.3;106.3;17Y100A100R0629X;Electricité de France OA Clients Marchés - Mission OA - MEOA -
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2021-01-21 10:01:00+00:00;WIND_ONSHORE;PDU001059;P-18-000057;DSO;CPC;OPERATING;2019-01-13 23:00:00+00:00;2050.0;2050.5;2050.5;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2020-09-03 01:09:00+00:00;HYDRO_RUN_OF_RIVER;PDG001064;P-18-000058;DSO;CPC;OPERATING;2019-01-16 23:00:00+00:00;197.8;195.6;195.6;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2020-07-13 07:07:00+00:00;SOLAR;PDG001069;P-18-000283;DSO;CPC;OPERATING;2019-01-21 23:00:00+00:00;272.4;289.5;289.5;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2020-07-06 00:07:00+00:00;HYDRO_RUN_OF_RIVER;PDG001436;P-19-000193;DSO;CPC;OPERATING;2019-12-03 23:00:00+00:00;205.5;216.4;216.4;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2020-05-04 04:05:00+00:00;OTHER;PDG001437;P-19-000230;DSO;CPC;OPERATING;2019-12-03 23:00:00+00:00;198.0;199.4;199.4;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-31 02:10:00+00:00;NUCLEAR;PTG000026;PALUEL;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;4677.4;4320.7;4677.4;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-11-09 03:11:00+00:00;NUCLEAR;PTG000019;PENLY;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2401.0;2352.8;2401.0;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 10:10:00+00:00;HYDRO_RESERVOIR;PTG001316;POUGEH;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;297.9;297.9;297.9;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 11:10:00+00:00;HYDRO_RESERVOIR;PTG001287;PRAGNH-C;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;189.4;189.4;189.4;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-04-30 08:04:00+00:00;GAS_COAL_HARD_COAL;PTU000002;PSSPower;TSO;PRODUCTION;OPERATING;2015-04-28 22:00:00+00:00;413.0;413.0;413.0;17X100A100P0387K;Pont Sur Sambre Power
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000132;REVI5ZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;583.3;583.3;583.3;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2020-07-01 00:07:00+00:00;VARIOUS;PTG000944;ROMANCHE;TSO;PRODUCTION;OPERATING;2018-10-18 22:00:00+00:00;100.6;100.6;100.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-12-09 02:12:00+00:00;BIOMASS;PTG001399;RTE_BM;TSO;CPC;OPERATING;2019-11-24 23:00:00+00:00;111.5;126.1;126.1;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2020-04-16 00:04:00+00:00;OTHER;PTG001401;RTE_COGE;TSO;CPC;OPERATING;2019-11-24 23:00:00+00:00;195.6;202.7;202.7;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-11-25 00:11:00+00:00;HYDRO_RUN_OF_RIVER;PTG001390;RTE_HYDRAU;TSO;CPC;OPERATING;2019-11-20 23:00:00+00:00;255.3;257.7;257.7;17Y100A100R0629X;ELECTRICITE DE FRANCE OA
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-24 03:10:00+00:00;HYDRO_PUMPED_STORAGE;PTU000075;S.BISZH;TSO;PRODUCTION;OPERATING;2015-07-23 22:00:00+00:00;593.5;593.5;593.5;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-11-09 03:11:00+00:00;NUCLEAR;PTG000015;SAINT ALBAN;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;2040.6;2098.7;2040.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-01-11 02:01:00+00:00;NUCLEAR;PTG000028;SAINT LAURENT DES EAUX;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;1102.6;987.6;1102.6;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 10:10:00+00:00;HYDRO_RESERVOIR;PTG001306;SARRAH;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;474.6;474.6;474.6;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 10:10:00+00:00;VARIOUS;PTG001307;SAUCOH;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;187.2;187.2;187.2;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 10:10:00+00:00;VARIOUS;PTG001315;SSCROH;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;123.5;123.5;123.5;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2019-10-28 10:10:00+00:00;HYDRO_RESERVOIR;PTG001314;TIGNEH;TSO;PRODUCTION;OPERATING;2019-10-24 22:00:00+00:00;331.3;331.3;331.3;17X100A100R00182;EDF-DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2018-10-16 01:10:00+00:00;NUCLEAR;PTG000024;TRICASTIN;TSO;PRODUCTION;OPERATING;2015-07-15 22:00:00+00:00;3217.1;3025.8;3217.1;17X100A100R00182;ELECTRICITE DE FRANCE DOAAT
2022-12-31 23:00:00+00:00;2023-12-31 23:00:00+00:00;2015-04-30 01:04:00+00:00;GAS_COAL_HARD_COAL;PTU000003;ToulPower;TSO;PRODUCTION;OPERATING;2015-04-29 22:00:00+00:00;417.0;417.0;417.0;17X100A100P0387K;Pont Sur Sambre Power
